artist,song,tag,content,tag_2,prompt_baseline_gemma,sentence,generated_content,id
Jason Derulo,Whatcha Say,[Chorus: Imogen Heap & Jason Derulo],"Mm, whatcha say?
Oh, that you only meant well?
Well, of course, you did (Well, of course, I did, baby)
Mm, whatcha say? (Oh, whatcha say? Whatcha say? Ohh)
Mm, that it's all for the best?
Of course, it is (Oh well, of course, it is)
Mm, whatcha say?
Oh, that you only meant well? (What did you say)
Well, of course, you did (Woah, oh, oh)
Mm, whatcha say? (Oh, whatcha say? Whatcha say?)
Wha-wha-wha-wha-what did she say?",[Chorus],"Write the [Chorus] of a song titled ""Whatcha Say"" in the style of ""Jason Derulo"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Whatcha Say"" in the style of ""Jason Derulo"". Generate only 4 sentences.","(Chorus)
Whatcha say, you feel the vibe?
Heartbeat like a drum, can't deny
Eyes meet across the room, got that summer bloom
Whatcha say, wanna dance in the moon?",435
Jason Derulo,Whatcha Say,[Outro],(Beluga Heights),[Outro],"Write the [Outro] of a song titled ""Whatcha Say"" in the style of ""Jason Derulo"". Generate only 4 sentences.","Write the [Outro] of a song titled ""Whatcha Say"" in the style of ""Jason Derulo"". Generate only 4 sentences.","(Outro)
Words ain't enough to say what you ignite
Burnin' up this night, burnin' through the light
Can't hold back the rhythm, feel the soul take flight
Whatcha say, wanna dance till daylight?",436
Jason Mraz,Unlonely,[Chorus],"It could be love
And we could be homies
Once you get to know me
I could be your one and only
I could make you Unlonely
Or we could take it slowly
And we could keep it low key
I could be your one and only
I could make you Unlonely",[Chorus],"Write the [Chorus] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","(Chorus)
Sun sets low, paints the sky in gold
Empty chair, a story untold
But I'll keep the coffee warm, with a gentle hum
'Cause even in the silence, I'll find my way home.",437
Jason Mraz,Unlonely,[Verse 1],"I've been chasing summer around
Searching for the sunshine
Looking for a good time
Following the good vibes
Listening to intuition as it's happening
Diggin' into life cuz at times it can be saddening
Yea it can be a grey day, if you're lonely
A little rain suddenly turns heavy
But a whole lotta love can make the clouds go away
Maybe the time for us is now",[Verse],"Write the [Verse] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","(Verse)
Sun bleeds into dusty streets, streetlights flicker on and glow
Empty corners, whispers greet, a silence I can't let go
Shadows stretching, reaching long, a melody I hum alone
In this city of a million souls, why does my heart feel overthrown?",438
Jason Mraz,Unlonely,[Pre-Chorus],"When the table's set for two
And there's nobody with you
Seeing movies by yourself
Let me be your someone else
See Jason Mraz LiveGet tickets as low as $53You might also like",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","(Gentle acoustic strumming begins)

Empty coffee mug, sunrise in my eyes
Another day where I'm reaching for the skies
But the silence whispers, ""You're not reaching high enough""
Guess I'll keep searching for a reason to laugh enough.",439
Jason Mraz,Unlonely,[Chorus],"It could be love
And we could be homies
Once you get to know me
I could be your one and only
I could make you Unlonely
Or we could take it slowly
And we could keep it low key
I could be your one and only
I could make you Unlonely",[Chorus],"Write the [Chorus] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","(Chorus)
But I'm unlonely, even when I'm in a crowd
Too many faces, yet no one seems to shout
My heart's a melody, but it's singing in vain
Maybe I just need a reason to smile again.",440
Jason Mraz,Unlonely,[Hook],"Love, la-la-la, love
Love, la-la, love
One and only, I could make you Unlonely",[Hook],"Write the [Hook] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","Write the [Hook] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","(Verse 1)
Sun bleeds into golden, paints the clouds in gold
Empty coffee mug, silence hangs so bold
But I'm not searching for a crowd, for voices in the street
Just a hand to hold, a heartbeat to meet.",441
Jason Mraz,Unlonely,[Verse 2],"I give you my word although I'm making words up
Unlonely ain't a word but I don't give a FRUCK
Cause I'm fresh from the farm where critics can't bother me
Living is tricky as it is so that ain't stopping me
You and me we both agree that no one needs the scrutiny
All we want is peace and love and honestly you ruined me
With your beautiful smile and your style continuity
I'd be a fool not to take the opportunity to say
Hey, we should be homies
I think we could be bigger than cheese and macaroni
We could keep it sweet like Chachi and Joanie
Or maybe just be ourselves: Never Phony
Never second guessing the freindship connection
Parallel living, never in possession
Of your individual personal expression
Together we're just a much better reflection of Love",[Verse],"Write the [Verse] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","(Verse)
Sun bleeds gold across the sky, shadows stretching long and low
Empty coffee mug, a silent sigh, in this quiet, hollow glow
But I'm not searching for a hand to hold, or a voice to fill the air
Just a moment where the silence unfolds, and peace I can finally share.",442
Jason Mraz,Unlonely,[Chorus],"And we could be homies
Once you get to know me
I could be your one and only
I could make you Unlonely
Or we could take it slowly
And we could keep it low key
I could be your one and only
I could make you Unlonely",[Chorus],"Write the [Chorus] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","(Chorus)
But I'm not searching for a hand to hold
Just a moment where the silence is bold
Unlonely whispers in the corner of my soul
Maybe with you, the story's finally told.",443
Jason Mraz,Unlonely,[Hook],"Love, la-la-la, love
Love, la-la, love
One and only, I could make you Unlonely
Love, la-la-la, love
Love, la-la, love
One and only, I could make you Unlonely",[Hook],"Write the [Hook] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","Write the [Hook] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","(Verse 1)
Sunsets bleeding gold, shadows stretching long
Empty coffee mug, silence sings its song
But in this quiet space, a whisper in my ear
Says you're not alone, even when you're far from here.",444
Jason Mraz,Unlonely,[Bridge],"When the table's set for two
And there's nobody with you
Seeing movies by yourself
Let me be your someone else
If you're spending time alone
If it's just you and your phone
Taking pictures of yourself
Baby, maybe I can help",[Bridge],"Write the [Bridge] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","The moon hangs heavy, a silver dime,
Casting shadows on this empty line.
But I'm not searching for a hand to hold,
Just a moment where the silence unfolds.",445
Jason Mraz,Unlonely,[Chorus],"It could be love
And we could be homies
Once you get to know me
I could be your one and only
I could make you Unlonely
Or we could take it slowly
And we could keep it low key
I could be your one and only
I could make you Unlonely",[Chorus],"Write the [Chorus] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","(Chorus)
But I'm unlonely in a crowded room,
My heart's a melody, out of tune.
Longing for a hand to hold so tight,
To chase the shadows of the fading light.",446
Jason Mraz,Unlonely,[Hook],"Love, la-la-la, love
Love, la-la, love
One and only, I could make you unlonely

It could be love
And we could be homies (Love, la-la-la, love)
And once you get to know me (Love, la-la, love)
I could be your one and only
I could make you Unlonely",[Hook],"Write the [Hook] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","Write the [Hook] of a song titled ""Unlonely"" in the style of ""Jason Mraz"". Generate only 4 sentences.","(Verse 1)
Sun sets low, paints the sky in gold
Empty street, a story untold
Longing for a hand to hold, a voice to know
But I'm stuck in this town, feeling oh so alone.",447
Jennifer Lopez,El Anillo,"[Verso 1: Jennifer Lopez, Jennifer Lopez & Oscarcito]","Me tratas como una princesa y me das lo que pido
Tú tienes el bate y la fuerza que yo necesito
Cuando estamos solos, te juro, no me falta nada
Te pongo un trece de diez cuando estamo' en la cama",[Verse],"Write the [Verse] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","Write the [Verse] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","(Verse)
Diamonds dancing, sparkle in the light
Got my eyes on you, feelin' the night
El anillo, a promise, a whispered delight
One touch, one glance, and everything's right.",448
Jennifer Lopez,El Anillo,[Pre-Coro: Jennifer Lopez],"Nunca había sentido algo tan grande
Y me vuelve loca tu lado salvaje
Tú me has dado tanto que he estado pensando
Ya lo tengo todo, pero...",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","(Pre-Chorus)
Diamonds dancing on my finger bright,
A symbol of love, a stolen light.
One little circle, holding all my might,
El Anillo, my destiny's shining sight.",449
Jennifer Lopez,El Anillo,"[Coro: Jennifer Lopez & Oscarcito, Oscarcito]","¿Y el anillo pa' cuando? (Yeah, yeah)
¿Y el anillo pa' cuando? (Te tiene loca)
¿Y el anillo pa' cuando? (Yeah, yeah)
¿Y el anillo pa' cuando? (Te tiene loca)",[Chorus],"Write the [Chorus] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","(Chorus)
El anillo, un símbolo,
Que representa un amor infinito.
Un círculo perfecto, sin fin,
El amor eterno, un sueño infinito.",450
Jennifer Lopez,El Anillo,[Verso 2: Jennifer Lopez],"Hueles como me gusta
Me besas como me gusta
Me agarras como me gusta
Así, así, que a mí me gusta
Como muerde la fruta (Wuh)
Si sale de noche, me asusta
Sin mapa conoces la ruta
Así, así, que me gusta
Sigue aquí, papi, estoy pa' ti
Dale atrás, que así somos las del Bronx
Don't stop, muévete más
Que siga la fiesta conmigo no más
No pierdas el enfoque
Papi, tienes la clase cuando apenas la toque
Home run con tres en base (damn, baby)
See Jennifer Lopez LiveGet tickets as low as $26You might also like",[Verse],"Write the [Verse] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","Write the [Verse] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","(Verse)
Diamonds dancing, sunlight beams,
El anillo en mi dedo, un sueño.
Un símbolo de amor, un corazón que se abre,
El destino en este anillo se escribe.",451
Jennifer Lopez,El Anillo,[Pre-Coro: Jennifer Lopez],"Nunca había sentido algo tan grande
Y me vuelve loca tu lado salvaje
Tú me has dado tanto que he estado pensando
Ya lo tengo todo, pero-",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","(Pre-Chorus)
Diamonds dancing, sunlight beams
On a finger, a sparkling dream
The circle holds a secret deep
El Anillo, a love that runs so deep.",452
Jennifer Lopez,El Anillo,"[Coro: Jennifer Lopez & Oscarcito, Oscarcito]","¿Y el anillo pa' cuando? (Yeah, yeah)
¿Y el anillo pa' cuando? (Te tiene loca)
¿Y el anillo pa' cuando? (Yeah, yeah)
¿Y el anillo pa' cuando? (Te tiene loca)",[Chorus],"Write the [Chorus] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""El Anillo"" in the style of ""Jennifer Lopez"". Generate only 4 sentences.","(Chorus)
El anillo, un símbolo de amor
Que duerme en tu mano, un tesoro
Que enciende la llama, el fuego del deseo
Te llevo hasta donde nadie más ha llegado",453
